feedback,sentiment,topic,split,feedback_sach,ten_cam_xuc,ten_chu_de,so_tu
cần thêm tiết cho môn học .,0,1,test,cần thêm tiết cho môn học,Tiêu cực,Chương trình,6
"cung cấp thêm các giáo trình tiếng việt và các bài tập , ví dụ thực tiễn .",0,1,test,cung cấp thêm các giáo trình tiếng việt và các bài tập ví dụ thực tiễn,Tiêu cực,Chương trình,16
bài tập nhiều và giảng dạy nhiệt tình .,1,1,test,bài tập nhiều và giảng dạy nhiệt tình,Tích cực,Chương trình,8
đề cương môn học nên rõ ràng hơn .,0,1,test,đề cương môn học nên rõ ràng hơn,Tiêu cực,Chương trình,8
cần cung cấp thêm giáo trình .,0,1,test,cần cung cấp thêm giáo trình,Tiêu cực,Chương trình,6
cộng thêm lớp lý thuyết và thực hành đồng bộ hơn .,0,1,test,cộng thêm lớp lý thuyết và thực hành đồng bộ hơn,Tiêu cực,Chương trình,11
"nội dung học thiên về thực hành , ứng dụng vào sản phẩm mà hình thức thi lại lài viết rất khó đánh giá chính xác .",0,1,test,nội dung học thiên về thực hành ứng dụng vào sản phẩm mà hình thức thi lại lài viết rất khó đánh giá chính xác,Tiêu cực,Chương trình,25
luyện kỹ năng nghe và đọc nhiều hơn .,0,1,test,luyện kỹ năng nghe và đọc nhiều hơn,Tiêu cực,Chương trình,8
cần tăng thêm thời gian cho môn học .,0,1,test,cần tăng thêm thời gian cho môn học,Tiêu cực,Chương trình,8
"chỉ thiếu một lệnh xuống dòng mà mất hết điểm , trong khi phần code chính  làm đầy đủ .",0,1,test,chỉ thiếu một lệnh xuống dòng mà mất hết điểm trong khi phần code chính làm đầy đủ,Tiêu cực,Chương trình,18
đầu tư một bộ giáo trình chất lượng và dễ hiểu và giảng dạy theo bộ giáo trình đó .,0,1,test,đầu tư một bộ giáo trình chất lượng và dễ hiểu và giảng dạy theo bộ giáo trình đó,Tiêu cực,Chương trình,19
"bài tập làm không chắc chắn , không biết đúng hay sai .",0,1,test,bài tập làm không chắc chắn không biết đúng hay sai,Tiêu cực,Chương trình,11
rồi về nhà không hiểu gì hết .,0,1,test,rồi về nhà không hiểu gì hết,Tiêu cực,Chương trình,7
nếu yêu cầu bài tập thì có thể nộp giấy riêng cho cô .,2,1,test,nếu yêu cầu bài tập thì có thể nộp giấy riêng cho cô,Trung lập,Chương trình,13
trao đổi nhóm .,2,1,test,trao đổi nhóm,Trung lập,Chương trình,3
bám sát vào bài cũng như thực tế .,1,1,test,bám sát vào bài cũng như thực tế,Tích cực,Chương trình,8
theo em việc học toán trong một giảng đường quá lớn là rất bất lợi .,0,1,test,theo em việc học toán trong một giảng đường quá lớn là rất bất lợi,Tiêu cực,Chương trình,15
bài tập hay .,1,1,test,bài tập hay,Tích cực,Chương trình,3
môn học khá khô khan .,0,1,test,môn học khá khô khan,Tiêu cực,Chương trình,5
cần thêm bài tập ôn chuyên sâu hơn .,0,1,test,cần thêm bài tập ôn chuyên sâu hơn,Tiêu cực,Chương trình,8
"môn học nên có thêm nhiều dạng bài tập để sinh viên nhớ lâu hơn và hiểu được nhiều dạng toán để khi gặp các bài tập , các bài kiểm tra không phải sợ dạng của nó .",0,1,test,môn học nên có thêm nhiều dạng bài tập để sinh viên nhớ lâu hơn và hiểu được nhiều dạng toán để khi gặp các bài tập các bài kiểm tra không phải sợ dạng của nó,Tiêu cực,Chương trình,37
"slide hay , giáo viên nhiệt tình .",1,1,test,slide hay giáo viên nhiệt tình,Tích cực,Chương trình,6
các bài tập trên lớp rất hợp lý .,1,1,test,các bài tập trên lớp rất hợp lý,Tích cực,Chương trình,8
"slide bài giảng thì rất dễ hiểu nhưng sau khi thầy giảng thì chúng em cảm thấy không hiểu gì cả , cách truyền đạt của thầy làm cho học sinh rối rắm , thầy chưa biết cách truyền đạt những thứ mà học sinh cần biết .",0,1,test,slide bài giảng thì rất dễ hiểu nhưng sau khi thầy giảng thì chúng em cảm thấy không hiểu gì cả cách truyền đạt của thầy làm cho học sinh rối rắm thầy chưa biết cách truyền đạt những thứ mà học sinh cần biết,Tiêu cực,Chương trình,45
xin thầy cho thêm slide về môn học .,0,1,test,xin thầy cho thêm slide về môn học,Tiêu cực,Chương trình,8
nội dung môn học khó .,0,1,test,nội dung môn học khó,Tiêu cực,Chương trình,5
"thuyết trình còn hơi buồn ngủ , chưa hấp dẩn lắm .",0,1,test,thuyết trình còn hơi buồn ngủ chưa hấp dẩn lắm,Tiêu cực,Chương trình,10
học kỳ 1 khoa wzjwz167 cũng nhận được điểm thi khác trễ .,0,1,test,học kỳ 1 khoa wzjwz167 cũng nhận được điểm thi khác trễ,Tiêu cực,Chương trình,12
lý thuyết nên gắn liền với thực hành .,0,1,test,lý thuyết nên gắn liền với thực hành,Tiêu cực,Chương trình,8
kiến thức hơi nhiều .,0,1,test,kiến thức hơi nhiều,Tiêu cực,Chương trình,4
môn thực hành dạy trước lý thuyết làm sinh viên không theo kịp .,0,1,test,môn thực hành dạy trước lý thuyết làm sinh viên không theo kịp,Tiêu cực,Chương trình,13
cần mở rộng thêm kiến thức ngoài chương trình môn học .,0,1,test,cần mở rộng thêm kiến thức ngoài chương trình môn học,Tiêu cực,Chương trình,11
theo em nên dạy speaking nhiều thêm một chút nữa !,0,1,test,theo em nên dạy speaking nhiều thêm một chút nữa,Tiêu cực,Chương trình,10
cần đi sâu vào vấn đề .,0,1,test,cần đi sâu vào vấn đề,Tiêu cực,Chương trình,6
"cần phân bố lại chương trình dạy tốt hơn , tạo ra nhiều hoạt động ngoại khóa kích thích đam mê và hướng thú hơn với môn học .",0,1,test,cần phân bố lại chương trình dạy tốt hơn tạo ra nhiều hoạt động ngoại khóa kích thích đam mê và hướng thú hơn với môn học,Tiêu cực,Chương trình,27
slide bài giảng chưa được đưa lên .,1,1,test,slide bài giảng chưa được đưa lên,Tích cực,Chương trình,7
cách diễn đạt của giảng viên chưa hiệu quả .,0,1,test,cách diễn đạt của giảng viên chưa hiệu quả,Tiêu cực,Chương trình,9
dạy tương đối đầy đủ chương trình .,2,1,test,dạy tương đối đầy đủ chương trình,Trung lập,Chương trình,7
có giáo trình cho môn học .,1,1,test,có giáo trình cho môn học,Tích cực,Chương trình,6
thực hành trên lớp .,2,1,test,thực hành trên lớp,Trung lập,Chương trình,4
nên thay đổi cách tính điểm môn học .,0,1,test,nên thay đổi cách tính điểm môn học,Tiêu cực,Chương trình,8
"môn học rất khách quan , dễ hiểu .",1,1,test,môn học rất khách quan dễ hiểu,Tích cực,Chương trình,7
tài liệu và slide cập nhật kịp thời .,1,1,test,tài liệu và slide cập nhật kịp thời,Tích cực,Chương trình,8
làm được nhiều bài tập .,2,1,test,làm được nhiều bài tập,Trung lập,Chương trình,5
bài giảng tốt .,1,1,test,bài giảng tốt,Tích cực,Chương trình,3
học nhiều buổi thực hành hơn .,0,1,test,học nhiều buổi thực hành hơn,Tiêu cực,Chương trình,6
"chương trình thực hành quá cũ , nội dung cũ .",0,1,test,chương trình thực hành quá cũ nội dung cũ,Tiêu cực,Chương trình,9
quá nhiều kiến thức cần nắm nhưng thời gian có hạn .,2,1,test,quá nhiều kiến thức cần nắm nhưng thời gian có hạn,Trung lập,Chương trình,11
bài tập nhiều .,0,1,test,bài tập nhiều,Tiêu cực,Chương trình,3
cần tăng cường các bài tập về nhà .,0,1,test,cần tăng cường các bài tập về nhà,Tiêu cực,Chương trình,8
tài liệu phục vụ học tập còn ít .,0,1,test,tài liệu phục vụ học tập còn ít,Tiêu cực,Chương trình,8
chúng em học gần hết học kỳ mới đi thực hành để làm gì nữa chứ .,0,1,test,chúng em học gần hết học kỳ mới đi thực hành để làm gì nữa chứ,Tiêu cực,Chương trình,16
thêm nhiều bài tập hay .,2,1,test,thêm nhiều bài tập hay,Trung lập,Chương trình,5
cần có nhiều thời gian hơn cho việc hướng dẫn bài tập trên lớp .,0,1,test,cần có nhiều thời gian hơn cho việc hướng dẫn bài tập trên lớp,Tiêu cực,Chương trình,14
các bài tập thực hành vận dụng được kiến thức đã học trên lớp .,1,1,test,các bài tập thực hành vận dụng được kiến thức đã học trên lớp,Tích cực,Chương trình,14
"cần có tài liệu thực hành phù hợp , cập nhật với bài giảng của giảng viên .",0,1,test,cần có tài liệu thực hành phù hợp cập nhật với bài giảng của giảng viên,Tiêu cực,Chương trình,16
nên biên soạn một bộ tài liệu hướng dẫn thực hành chi tiết .,0,1,test,nên biên soạn một bộ tài liệu hướng dẫn thực hành chi tiết,Tiêu cực,Chương trình,13
thuyết trình trước lớp bằng tiếng anh theo chủ đề .,1,1,test,thuyết trình trước lớp bằng tiếng anh theo chủ đề,Tích cực,Chương trình,10
nên có thêm nhiều buổi thực hành về web .,0,1,test,nên có thêm nhiều buổi thực hành về web,Tiêu cực,Chương trình,9
không song song với kiến thức được học ở lớp lý thuyết .,1,1,test,không song song với kiến thức được học ở lớp lý thuyết,Tích cực,Chương trình,12
nhiều bài tập về nhà .,0,1,test,nhiều bài tập về nhà,Tiêu cực,Chương trình,5
"kiến thức cần rõ ràng hơn nữa , sát với thực tế .",0,1,test,kiến thức cần rõ ràng hơn nữa sát với thực tế,Tiêu cực,Chương trình,11
"thực hành chỉ cần theo hình thức 2 , và gần như sinh viên cũng không cần thực hành nhiều trên trường , vì gần như không được hướng dẫn nhiều ở các buổi thực hành .",0,1,test,thực hành chỉ cần theo hình thức 2 và gần như sinh viên cũng không cần thực hành nhiều trên trường vì gần như không được hướng dẫn nhiều ở các buổi thực hành,Tiêu cực,Chương trình,34
"nhà trường biết đấy , khi mình học mà không biết mình học gì , khi mình làm mà không biết mình làm gì thì cũng giống như người mù đi giữa bóng đêm vậy .",0,1,test,nhà trường biết đấy khi mình học mà không biết mình học gì khi mình làm mà không biết mình làm gì thì cũng giống như người mù đi giữa bóng đêm vậy,Tiêu cực,Chương trình,33
"nên đưa môn học này vào đầu lộ trình học , ở năm nhất .",0,1,test,nên đưa môn học này vào đầu lộ trình học ở năm nhất,Tiêu cực,Chương trình,13
em chỉ đăng ký học để chuyển điểm nên em không biết .,2,1,test,em chỉ đăng ký học để chuyển điểm nên em không biết,Trung lập,Chương trình,12
"cung cấp nhiều kiến thức mới , bổ ích .",1,1,test,cung cấp nhiều kiến thức mới bổ ích,Tích cực,Chương trình,8
không cần chú trọng nhiều vào lý thuyết chỉ cần áp dụng các công thức vào làm bài tập .,0,1,test,không cần chú trọng nhiều vào lý thuyết chỉ cần áp dụng các công thức vào làm bài tập,Tiêu cực,Chương trình,19
quản lý các giờ làm bài tập tốt hơn để tránh việc lãng phí thời gian trong tiết học .,0,1,test,quản lý các giờ làm bài tập tốt hơn để tránh việc lãng phí thời gian trong tiết học,Tiêu cực,Chương trình,19
thiếu hướng dẫn chi tiết .,0,1,test,thiếu hướng dẫn chi tiết,Tiêu cực,Chương trình,5
